Date,Open,High,Low,Close,Volume,
3/12/2010,294.36,294.43,289.87,290.06,2756215,1671
3/15/2010,283.62,285.01,278.28,281.87,4656570,1670
3/16/2010,281.2,284.49,280.66,282.88,3432853,1669
3/17/2010,284.43,286.01,282.41,283.06,3322497,1668
3/18/2010,282.64,284.5,281.76,283.48,1777117,1667
3/19/2010,283.4,284.28,278.92,280.28,4794128,1666
3/22/2010,278.33,283.71,277.42,279.03,4005472,1665
3/23/2010,278.8,279.44,271.27,274.77,5501283,1664
3/24/2010,273.03,280.2,270.12,278.94,6569358,1663
3/25/2010,279.79,286.29,279.61,281.72,3931664,1662
3/26/2010,282.92,283.98,280.29,281.63,2696461,1661
3/29/2010,281.78,282.64,280.57,281.51,3105180,1660
3/30/2010,281.7,284.1,280.42,283.64,1987571,1659
3/31/2010,282.81,285.15,281.69,283.84,3030869,1658
4/5/2010,285.74,287.73,284.78,285.79,1902063,1657
4/6/2010,285.01,285.73,282.98,284.39,2060014,1656
4/7/2010,283.93,284.66,281.21,282.05,2581016,1655
4/8/2010,281.94,285.21,280.3,284.03,1951735,1654
4/9/2010,284.28,284.67,282.28,283.39,2056835,1653
4/12/2010,283.96,287.29,283.39,286.65,2353551,1652
4/13/2010,286.55,294.73,285.85,293.68,3912262,1651
4/14/2010,295.33,296.47,292.3,294.79,3403800,1650
4/15/2010,296.38,299.22,294.44,297.95,6761708,1649
4/16/2010,281.78,284.69,275.09,275.35,12239411,1648
4/19/2010,274.65,277.27,272.77,275.33,3895772,1647
4/20/2010,277.36,280.11,275.81,277.8,2979333,1646
4/21/2010,278.51,280.41,276.36,277.43,2392748,1645
4/22/2010,276.28,276.53,271.95,273.8,3283651,1644
4/23/2010,273.9,274.93,271.41,272.77,2089882,1643
4/26/2010,272.76,272.77,264.87,266.09,4373614,1642
4/27/2010,264.73,269.43,263.88,264.8,3844727,1641
4/28/2010,266.32,267.68,260.78,264.86,3409197,1640
4/29/2010,266.95,268.52,263.6,266.27,3058815,1639
4/30/2010,265.83,269.11,262.98,263.11,2440207,1638
5/3/2010,263.51,266.73,262.8,265.57,1860317,1637
5/4/2010,263.52,263.63,252.36,253.44,6078530,1636
5/5/2010,250.74,258.12,250.49,255.13,4582120,1635
5/6/2010,254.63,259.02,230.23,249.58,5000043,1634
5/7/2010,250.23,252.91,240.91,246.82,5093752,1633
5/10/2010,257.24,261.67,256.56,261.09,4127928,1632
5/11/2010,258.09,260.2,254.36,254.78,3324317,1631
5/12/2010,256.28,256.28,251.25,252.95,3852157,1630
5/13/2010,258.51,261.26,255.44,255.7,3328146,1629
5/14/2010,255.14,255.75,248.37,254.02,4123922,1628
5/17/2010,253.64,254.43,249.42,254.24,2796534,1627
5/18/2010,255.25,255.74,248.78,249.43,2830286,1626
5/19/2010,248.38,249.97,244.11,247.46,3446369,1625
5/20/2010,242.78,243.03,237.14,237.74,4917963,1624
5/21/2010,234.76,242.74,232.43,236.26,9693537,1623
5/24/2010,240.61,245.14,238.64,238.82,4350322,1622
5/25/2010,234.31,238.96,232.24,238.77,3021908,1621
5/26/2010,241.28,245.12,237.74,237.97,3484042,1620
5/27/2010,242.67,246.4,240.77,245.48,2810047,1619
5/28/2010,246.62,246.97,241.74,243.06,2894755,1618
6/1/2010,240.46,245.78,240.3,241.43,2666997,1617
6/2/2010,243.58,247.18,240.97,246.93,2540721,1616
6/3/2010,247.8,254.25,247.6,253.05,3651897,1615
6/4/2010,250.11,254.88,248.6,249.61,3923904,1614
6/7/2010,249.78,250.71,241.82,243,3637036,1613
6/8/2010,244.17,244.66,239.01,242.63,2685052,1612
6/9/2010,243.85,244.68,236.24,237.25,2732731,1611
6/10/2010,240.43,244.49,238.16,243.75,2585930,1610
6/11/2010,241.49,244.6,241.05,244.49,1784318,1609
6/14/2010,247.49,247.5,241.84,241.84,2040942,1608
6/15/2010,241.78,250.45,241.33,249.24,4261561,1607
6/16/2010,248.33,252.25,248.3,250.89,2291967,1606
6/17/2010,251.98,253.19,248.59,250.29,1977894,1605
6/18/2010,251.51,251.99,249.31,250.27,2878739,1604
6/21/2010,250.2,250.73,242.69,244.52,2989344,1603
6/22/2010,245.19,248.55,243.11,243.37,2219930,1602
6/23/2010,243.69,243.69,239.32,241.27,2029650,1601
6/24/2010,240.07,241.62,236.87,237.79,1893761,1600
6/25/2010,238.77,239.06,235.52,236.58,2245289,1599
6/28/2010,236.53,239.01,234.74,236.28,1762594,1598
6/29/2010,231.95,232.51,225.79,227.36,3502108,1597
6/30/2010,227.71,229.14,222.58,222.7,3603698,1596
7/1/2010,222.87,224.42,217.03,219.96,3513877,1595
7/2/2010,221.03,221.36,218.22,218.49,1936256,1594
7/6/2010,222.22,224.06,217.03,218.25,2561426,1593
7/7/2010,219.37,225.87,217.91,225.33,3131936,1592
7/8/2010,227,228.89,225.05,228.51,2670490,1591
7/9/2010,236.22,236.87,231.62,233.98,4332702,1590
7/12/2010,236.42,239.96,235.78,238.15,3334411,1589
7/13/2010,241.37,246.74,240.38,244.84,3976281,1588
7/14/2010,245.18,247.16,243.47,245.91,3118534,1587
7/15/2010,246.11,247.6,241.58,247.26,4858782,1586
7/16/2010,234.8,235.52,229.99,230.03,7824721,1585
7/19/2010,230.74,235.06,228.99,233.32,4549465,1584
7/20/2010,230.75,241.74,230.53,241.04,4056832,1583
7/21/2010,242.24,243.09,237.95,238.99,3285364,1582
7/22/2010,241.86,244.73,241.48,242.65,2148487,1581
7/23/2010,240.63,245.54,240.25,245.28,2267180,1580
7/26/2010,244.79,245.62,242.68,244.73,1996691,1579
7/27/2010,245.53,249,245.33,246.56,2451984,1578
7/28/2010,247.72,247.87,241.58,242.42,2502447,1577
7/29/2010,243.22,244.68,239.9,242.74,2675420,1576
7/30/2010,240.06,243.92,239.81,242.67,2144492,1575
8/2/2010,244.74,246.89,243.71,245.45,1867475,1574
8/3/2010,245.5,246.48,243.62,245.16,1803185,1573
8/4/2010,246.34,253.75,245.77,253.41,3814120,1572
8/5/2010,253.2,254.55,252.03,254.3,2426460,1571
8/6/2010,252.95,253.12,248.27,250.36,3321695,1570
8/9/2010,251.38,253,250.93,252.93,1873209,1569
8/10/2010,251.43,253.25,249.53,252.11,2075569,1568
8/11/2010,249.11,249.25,246,246.12,2226003,1567
8/12/2010,242.21,247.62,241.5,246.25,2205032,1566
8/13/2010,244.74,245.84,243.25,243.42,1940047,1565
8/16/2010,242.08,245.18,240.49,243.04,1306685,1564
8/17/2010,244.51,247.6,243.26,245.51,1890646,1563
8/18/2010,245.47,245.68,241.02,241.32,2686374,1562
8/19/2010,240.75,241.5,233.86,234.22,3925513,1561
8/20/2010,234.22,236.03,230.74,231.24,3923319,1560
8/23/2010,230.98,234.36,229.09,232.27,2989159,1559
8/24/2010,229.08,229.41,225.69,225.92,2763814,1558
8/25/2010,225.22,229.13,225.22,227.54,2592104,1557
8/26/2010,228.26,228.86,225.45,225.72,1781767,1556
8/27/2010,226.51,230.22,224.05,229.64,2313147,1555
8/30/2010,229.8,230.11,226.44,226.57,1236219,1554
8/31/2010,225.28,227.66,224.22,225.24,1946998,1553
9/1/2010,227.72,232.7,226.48,230.4,3237824,1552
9/2/2010,231.65,232.45,230.39,231.82,1685384,1551
9/3/2010,235.5,236.18,233.95,235.39,2545726,1550
9/7/2010,232.48,234.03,231.74,232.43,1711335,1549
9/8/2010,232.83,236.49,232.49,235.53,2409028,1548
9/9/2010,239.15,240.44,235.53,238.33,2435299,1547
9/10/2010,239.75,240.13,237.78,238.31,1974340,1546
9/13/2010,240.69,242.42,240,241.38,2245650,1545
9/14/2010,241.25,242.62,240.28,240.46,2218739,1544
9/15/2010,240.21,241.19,239.49,240.56,2403545,1543
9/16/2010,240.21,241.47,239.94,240.77,1972569,1542
9/17/2010,242.12,245.85,240.83,245.32,5649448,1541
9/20/2010,246.5,255.46,246.28,254.39,4413416,1540
9/21/2010,255.09,260.25,254.71,256.99,4467227,1539
9/22/2010,256.69,259.15,256.1,258.26,2537779,1538
9/23/2010,257.56,260.1,255.91,257,2317644,1537
9/24/2010,261.13,264.18,259.39,263.91,3363247,1536
9/27/2010,264.69,268.69,264.69,265.47,3107622,1535
9/28/2010,267.01,267.06,259.48,263.85,3654832,1534
9/29/2010,264.19,266.74,262.62,264.11,2173878,1533
9/30/2010,264.84,266.2,259.72,263.16,3244626,1532
10/1/2010,265.26,265.58,261.76,263.07,2226112,1531
10/4/2010,262.74,264.39,259.68,261.44,1940494,1530
10/5/2010,264.45,270.27,263.54,269.38,3507302,1529
10/6/2010,269.9,270.24,265.24,267.44,2766690,1528
10/7/2010,268.37,268.87,264.83,265.27,2398910,1527
10/8/2010,266.65,269.07,264.07,268.44,2863473,1526
10/11/2010,269.51,272.57,268.85,269.69,2631310,1525
10/12/2010,270.33,273.27,269.16,270.97,3757178,1524
10/13/2010,273.77,274.02,271.44,271.92,3060836,1523
10/14/2010,272.36,272.9,268.82,270.74,6634018,1522
10/15/2010,299.93,301.12,296.1,301.03,14824722,1521
10/18/2010,300.58,310.15,300.58,309.16,7109313,1520
10/19/2010,304.73,307.72,301.73,304.22,4591178,1519
10/20/2010,304.37,309,304.05,304.29,3526976,1518
10/21/2010,306.06,308.31,303.3,306.3,2923627,1517
10/22/2010,306.27,307.72,305.33,306.57,2256598,1516
10/25/2010,308.1,312.68,307.79,308.56,3158700,1515
10/26/2010,306.86,310.93,305.82,309.61,2513633,1514
10/27/2010,308.19,310.31,306.47,308.54,2242414,1513
10/28/2010,310.34,310.81,306.96,309.6,2187396,1512
10/29/2010,308.84,309.81,306.8,307.16,2281279,1511
11/1/2010,308.17,310.64,305.91,307.81,3088417,1510
11/2/2010,309.64,310.31,307.6,308.11,1999774,1509
11/3/2010,309.06,311.23,307.06,310.4,3382183,1508
11/4/2010,312.63,315.27,311.36,312.45,3571173,1507
11/5/2010,311.9,313.06,310.87,312.85,1766546,1506
11/8/2010,312.32,315.06,311.88,313.7,2102262,1505
11/9/2010,315.32,315.74,310.57,312.72,2240293,1504
11/10/2010,311.35,311.81,309.06,311.75,2499828,1503
11/11/2010,310.16,310.23,307.41,308.9,2262019,1502
11/12/2010,307.3,308.76,300.91,301.95,3395209,1501
11/15/2010,301.84,302.3,297.32,298.03,3480120,1500
11/16/2010,296.68,299.24,292.02,292.15,3308665,1499
11/17/2010,292.79,295.04,290.98,292.07,2442412,1498
11/18/2010,294.79,300.29,294.57,298.58,2590876,1497
11/19/2010,298.8,299.24,295.47,295.71,2298978,1496
11/22/2010,294.03,297.02,291.67,295.91,2186511,1495
11/23/2010,293.8,294.8,289.39,291.8,2166947,1494
11/24/2010,293.95,298.6,293.82,297.78,2400863,1493
11/26/2010,295.53,296.79,293.79,295.29,1311038,1492
11/29/2010,294.88,295.19,290.26,291.35,2859953,1491
11/30/2010,287.45,287.45,276.93,278.13,7117385,1490
12/1/2010,281.78,286.07,281.48,282.46,3757609,1489
12/2/2010,284.62,286.95,282.96,286.2,2550572,1488
12/3/2010,285.01,288.53,284.28,286.79,2633126,1487
12/6/2010,290.58,291.29,288.59,289.47,2095525,1486
12/7/2010,295.93,296.8,293.29,293.86,3047879,1485
12/8/2010,296.28,296.56,292.14,295.57,1757126,1484
12/9/2010,297.24,298.09,294.79,296.05,1868972,1483
12/10/2010,296.87,297.29,295.44,296.4,1705121,1482
12/13/2010,298.86,301.8,297.34,297.61,2403442,1481
12/14/2010,298.84,299.44,296.54,297.75,1643253,1480
12/15/2010,297.4,298.52,294.87,295.45,2168131,1479
12/16/2010,296.72,297.18,294.33,296.15,1596820,1478
12/17/2010,295.8,296.58,294.13,295.7,3089328,1477
12/20/2010,297.62,299.24,294.62,297.83,1973768,1476
12/21/2010,299.58,302.66,299.11,301.84,1881688,1475
12/22/2010,302.3,303.8,301.94,303.05,1207929,1474
12/23/2010,302.97,303.3,301.32,302.42,1111192,1473
12/27/2010,301.67,302.19,300.05,301.49,1208128,1472
12/28/2010,301.33,302.24,299.3,299.76,1064746,1471
12/29/2010,301.3,301.51,299.76,300.8,1019823,1470
12/30/2010,299.3,300.97,298.99,299.73,989479,1469
12/31/2010,298.67,299.51,296.31,297.28,1541459,1468
1/3/2011,298.54,303.1,298.54,302.48,2366286,1467
1/4/2011,303.11,303.39,300.36,301.36,1825499,1466
1/5/2011,300.34,305.47,300.33,304.84,2532225,1465
1/6/2011,305.65,309.52,305.33,307.06,2058176,1464
1/7/2011,308.26,309.43,305.37,308.53,2101270,1463
1/10/2011,307.71,308,304.58,307.41,1581069,1462
1/11/2011,309.16,309.71,307.56,308.31,1440991,1461
1/12/2011,309.98,309.98,307.69,308.74,1632698,1460
1/13/2011,308.79,310.14,307.39,308.65,1333947,1459
1/14/2011,309.01,312.45,308.85,312.4,2370328,1458
1/18/2011,313.34,321.32,312.95,320.13,3620063,1457
1/19/2011,321.38,321.8,315.14,316.19,3412573,1456
1/20/2011,316.42,317.36,311.96,313.7,5485733,1455
1/21/2011,320.11,321.19,305.99,306.22,8904357,1454
1/24/2011,304.09,306.55,300.92,305.85,4604997,1453
1/25/2011,304.4,310.66,303.56,310.26,3647644,1452
1/26/2011,310.48,311.56,307.95,308.56,2041746,1451
1/27/2011,309.25,310.16,306.93,308.7,2019427,1450
1/28/2011,309.84,310.49,300.18,300.8,4233962,1449
1/31/2011,302.1,302.54,298.07,300.48,2810069,1448
2/1/2011,302.55,306.98,301.86,305.83,2745862,1447
2/2/2011,305.81,307.48,304.07,306.31,1760755,1446
2/3/2011,305.04,306.03,303.37,305.38,1497474,1445
2/4/2011,305.38,306.03,303.61,305.8,1552505,1444
2/7/2011,305.38,309.5,304.91,307.46,1802017,1443
2/8/2011,307.77,310.12,307.56,309.5,1696452,1442
2/9/2011,308.74,310.03,306.48,308.56,1843394,1441
2/10/2011,307.26,309.06,306.09,308.53,2336117,1440
2/11/2011,307.2,312.81,306.81,312.56,2593390,1439
2/14/2011,311.98,315.13,310.33,314.39,2131868,1438
2/15/2011,313.97,315.36,311.86,312.39,2092614,1437
2/16/2011,313.13,313.56,311.36,312.42,1686963,1436
2/17/2011,310.94,313.94,310.45,312.94,1479175,1435
2/18/2011,313.31,315.91,312.4,315.36,3217815,1434
2/22/2011,310.33,312.78,304.19,305.41,3642208,1433
2/23/2011,305.47,307.66,302.3,305.97,2891878,1432
2/24/2011,306,306.85,300.98,304.71,2712959,1431
2/25/2011,306.24,307.67,305.05,305.33,1935852,1430
2/28/2011,305.3,308.55,304.31,307.01,2284336,1429
3/1/2011,309.2,309.92,299.95,300.68,3323575,1428
3/2/2011,300.2,303.3,297.89,300.7,2026933,1427
3/3/2011,303.49,306.05,302.8,305.08,1949335,1426
3/4/2011,304.47,304.79,300.4,300.61,3011542,1425
3/7/2011,300.58,302.15,293.79,296.13,3461738,1424
3/8/2011,296.76,299.29,295.4,296.45,2287771,1423
3/9/2011,295.8,297.55,293.17,296.18,2150991,1422
3/10/2011,293.01,293.6,290.01,290.44,3127211,1421
3/11/2011,289.4,290.29,286.95,288.64,3029401,1420
3/14/2011,286.69,289.43,284.29,285.28,2813969,1419
3/15/2011,279.03,285.79,278.03,285.06,4006381,1418
3/16/2011,284.29,285.18,275.92,278.83,3800712,1417
3/17/2011,282.52,284.78,280.55,280.96,2899727,1416
3/18/2011,282.6,284.28,280.15,280.81,3302850,1415
3/21/2011,285.4,290.19,284.79,288.54,3022174,1414
3/22/2011,288.92,289.9,286.54,288.95,1887185,1413
3/23/2011,287.88,291.52,286.29,291.37,1816164,1412
3/24/2011,293.01,294.49,289.69,293.74,2097978,1411
3/25/2011,293.73,293.75,289.91,290.16,2859497,1410
3/28/2011,291.33,292.79,287.64,287.97,2218910,1409
3/29/2011,288.29,291.24,286.79,291.16,1605138,1408
3/30/2011,292.48,293.04,290.58,291.21,1422475,1407
3/31/2011,291.79,294.37,291.16,293.67,2031385,1406
4/1/2011,294.67,297.89,294.67,296.2,2613266,1405
4/4/2011,296.8,297.67,291.84,294.13,2054817,1404
4/5/2011,290.83,291.04,283.12,284.83,6048187,1403
4/6/2011,286.38,287.87,284.28,287.38,2668385,1402
4/7/2011,288.15,290.61,287.38,290.29,2531975,1401
4/8/2011,292.74,292.74,289.32,289.37,1902581,1400
4/11/2011,288.39,289.34,286.79,288.97,1858382,1399
4/12/2011,287.79,288.75,284.31,285.59,2085766,1398
4/13/2011,288.04,289.09,286.16,288.43,2071646,1397
4/14/2011,287.88,290.01,286.34,289.54,5456289,1396
4/15/2011,272.92,273.15,265.3,265.62,14050013,1395
4/18/2011,263.47,264.1,259.76,263.68,5041089,1394
4/19/2011,265.24,265.71,260.71,261.03,2685395,1393
4/20/2011,263.21,263.67,260.96,263.13,3059160,1392
4/21/2011,264.01,264.4,261.46,262.81,2471056,1391
4/25/2011,262.89,263.76,261.27,262.79,1629933,1390
4/26/2011,263.52,268.99,262.87,266.68,3530591,1389
4/27/2011,269.27,269.32,267.44,269.15,2297840,1388
4/28/2011,269.3,269.89,267.31,269.25,2037378,1387
4/29/2011,270.27,272.32,269.52,272.32,4228467,1386
5/2/2011,273.12,273.14,268.83,269.55,2133972,1385
5/3/2011,268.83,271.28,265.08,267.21,2081574,1384
5/4/2011,267.85,269.77,266.78,268.16,2116955,1383
5/5/2011,267.2,269.98,266.02,267.4,1997054,1382
5/6/2011,269.34,271,267.86,267.92,2056186,1381
5/9/2011,267.77,269.51,265.82,269.11,1947419,1380
5/10/2011,270.27,272.49,269.04,271.6,2041355,1379
5/11/2011,270.34,272.05,267.11,267.99,2338875,1378
5/12/2011,267.89,268.74,265.72,267.79,1448203,1377
5/13/2011,267.57,268.23,264.79,265.04,2107641,1376
5/16/2011,263.42,263.9,258.46,259.47,2956554,1375
5/17/2011,257.97,265.88,257.77,265.5,3304874,1374
5/18/2011,265.03,265.43,263.11,265.17,1954293,1373
5/19/2011,266.63,268.54,265.12,265.89,2471136,1372
5/20/2011,266.17,266.26,261.83,262.28,2318873,1371
5/23/2011,258.56,260.26,256.96,259.45,2252638,1370
5/24/2011,260.44,262.24,259.33,259.39,1888538,1369
5/25/2011,258.92,261.65,258.88,260.09,1301567,1368
5/26/2011,259.11,261.32,257.76,259.32,2118981,1367
5/27/2011,259.5,261.16,258.41,260.71,1746296,1366
5/31/2011,262.76,264.79,262.01,264.77,2687858,1365
6/1/2011,264.28,266.87,262.92,263.06,2957172,1364
6/2/2011,264.05,265.42,261.5,264.29,2204422,1363
6/3/2011,261.26,264.06,261.01,261.8,1748462,1362
6/6/2011,263.18,263.67,259.88,260.79,1942088,1361
6/7/2011,261.71,262.58,259.75,259.77,1907509,1360
6/8/2011,258.52,260.88,258.15,259.84,1654097,1359
6/9/2011,260.26,260.26,258.08,258.62,1689086,1358
6/10/2011,257.3,258.6,254.9,255.01,2440475,1357
6/13/2011,255.25,255.36,251.34,252.62,2427208,1356
6/14/2011,254.33,257.3,253.75,254.44,2341461,1355
6/15/2011,252.77,254.43,250.56,251.73,2073301,1354
6/16/2011,251.66,254.32,248.58,250.44,2757216,1353
6/17/2011,253.34,253.6,242.64,242.75,5251546,1352
6/20/2011,242.74,243.36,239.85,242.53,3028639,1351
6/21/2011,243.84,247.22,242.61,246.75,2765357,1350
6/22/2011,245.97,246.42,243.61,243.75,2407972,1349
6/23/2011,241.31,241.67,237.1,240.35,4802302,1348
6/24/2011,240.58,240.62,236.75,237.68,3806587,1347
6/27/2011,237.2,244.4,237,241.6,3444633,1346
6/28/2011,242.25,248.35,242.25,247.07,2717364,1345
6/29/2011,248.52,250.38,246.44,249.03,2342920,1344
6/30/2011,251.25,253.59,251,253.44,2428510,1343
7/1/2011,253.62,260.85,253.44,260.78,3636642,1342
7/5/2011,262.91,267.97,262.91,266.49,3847351,1341
7/6/2011,267.02,269.52,266.79,267.95,2695681,1340
7/7/2011,270.77,275.62,268.21,273.57,3935660,1339
7/8/2011,266.74,269.09,263.9,266.26,4770170,1338
7/11/2011,264.35,268.26,263.01,263.9,2839996,1337
7/12/2011,264.34,269.98,263.26,267.27,2841532,1336
7/13/2011,268.77,272.27,268.51,269.4,2790771,1335
7/14/2011,269.83,271.27,263.63,264.73,6649410,1334
7/15/2011,299.05,300.43,294.37,299.11,13735983,1333
7/18/2011,296.54,301.33,296.3,297.77,4469225,1332
7/19/2011,298.37,302.64,298.06,301.58,2967816,1331
7/20/2011,301.39,301.72,297.97,297.97,2229023,1330
7/21/2011,297.31,304.33,297.3,303.8,3469850,1329
7/22/2011,303,310.06,302.44,309.42,3531622,1328
7/25/2011,306.99,313.02,306.81,309.8,3131952,1327
7/26/2011,309.33,314.06,308.92,311.57,2343370,1326
7/27/2011,308.9,310.79,302.68,303.91,3934890,1325
7/28/2011,302.9,308.3,301.8,305.78,3109115,1324
7/29/2011,302.42,307.79,302.15,302.15,4138101,1323
8/1/2011,305.92,308.06,299.89,303.69,3968312,1322
8/2/2011,303.3,299.71,292.1,297.37,4994139,1321
8/3/2011,297.34,301.8,292.1,300.89,3825910,1320
8/4/2011,297.55,299.72,289.02,289.05,4916432,1319
8/5/2011,291.56,295.3,281.28,289.81,5930780,1318
8/8/2011,281.77,284.78,272.45,273.28,7497701,1317
8/9/2011,280.78,287.59,270.78,286.99,6470475,1316
8/10/2011,280.97,282.34,274.14,274.78,5373697,1315
8/11/2011,277.19,284.53,274.48,281.35,4832119,1314
8/12/2011,285.03,285.54,280.48,282.17,3155376,1313
8/15/2011,276.99,282.78,273.3,278.89,7145020,1312
8/16/2011,276.49,276.5,265.42,269.77,6940503,1311
8/17/2011,270.29,272.12,265.65,266.84,4079101,1310
8/18/2011,262,262.71,250.5,252.69,6291368,1309
8/19/2011,249.92,257.69,245.68,245.71,5411586,1308
8/22/2011,252.25,253.75,247.51,249.33,4907175,1307
8/23/2011,252,260.97,249.78,259.67,4347823,1306
8/24/2011,259.92,265.26,258.87,261.91,3598264,1305
8/25/2011,265.46,268.9,259.41,260.28,3297297,1304
8/26/2011,260.26,265.49,256.83,263.69,3597309,1303
8/29/2011,267.55,270,267.05,269.81,2338106,1302
8/30/2011,269.36,271.77,265.67,270.62,2990176,1301
8/31/2011,272.64,273.42,268.27,270.75,2693390,1300
9/1/2011,270.64,272.19,265.87,266.52,2415607,1299
9/2/2011,262.5,264.22,260.63,262.68,2402024,1298
9/6/2011,255.66,261.64,255.51,261.35,2715977,1297
9/7/2011,265.49,268.24,263.96,267.28,2758545,1296
9/8/2011,267.17,269.82,266.22,267.75,2381025,1295
9/9/2011,265.97,267.59,260.86,262.69,3269069,1294
9/12/2011,259.24,266.26,259.01,265.33,2670471,1293
9/13/2011,266.27,267.21,261.96,265.02,2354150,1292
9/14/2011,266.56,268.74,263.17,266.3,2694739,1291
9/15/2011,268.02,272.76,267.55,271.55,2961967,1290
9/16/2011,272.67,273.69,271.84,273.61,3534779,1289
9/19/2011,270.45,275.22,267.96,273.61,2471190,1288
9/20/2011,274.98,279.54,271.61,273.59,2779078,1287
9/21/2011,274.12,277.78,269.7,269.87,2516138,1286
9/22/2011,263.39,264.65,257.26,260.59,4400586,1285
9/23/2011,258.54,263.47,257.51,263.02,2778870,1284
9/26/2011,263.89,266.73,256.88,266.21,2634234,1283
9/27/2011,269.37,273.8,268.29,269.94,3010925,1282
9/28/2011,271.02,272.28,264.11,264.68,2263403,1281
9/29/2011,268.29,268.92,259.96,264.01,2907381,1280
9/30/2011,260.37,262.26,257.45,257.78,2724908,1279
10/3/2011,255.18,256.26,247.75,248.01,4473863,1278
10/4/2011,245.26,251.97,240.54,251.2,4159130,1277
10/5/2011,248.42,254.15,240.63,252.6,4534752,1276
10/6/2011,254,257.87,251.55,257.61,3424623,1275
10/7/2011,258.67,260.51,255.41,257.82,2856047,1274
10/10/2011,262.85,269,261.86,268.85,2322903,1273
10/11/2011,267,273.67,267,271.86,2853777,1272
10/12/2011,274.34,277.89,272.59,274.52,3178044,1271
10/13/2011,275.29,279.78,274.28,279.77,5687512,1270
10/14/2011,300.03,300.1,294.08,296.14,8532242,1269
10/17/2011,292.15,296.21,289.29,291.5,4008302,1268
10/18/2011,290.39,296.58,288.99,295.55,3802493,1267
10/19/2011,293.96,296.33,289.9,290.64,2931804,1266
10/20/2011,291.24,294.74,290.04,292.13,3379069,1265
10/21/2011,295.05,296.67,293.64,295.54,3394233,1264
10/24/2011,293.65,300.28,293.54,298.51,3427548,1263
10/25/2011,296.85,297.8,291.72,291.87,2540445,1262
10/26/2011,295.07,295.39,286.72,293.45,2873690,1261
10/27/2011,299.51,301.65,296.95,299.63,3780722,1260
10/28/2011,297.56,301.45,297.42,300.37,2508147,1259
10/31/2011,297.84,300.14,296.13,296.62,2557738,1258
11/1/2011,290.34,293.05,288.66,289.61,3125199,1257
11/2/2011,292.74,294.27,290.53,292.7,2121899,1256
11/3/2011,293.79,299.05,292.15,299.05,2669745,1255
11/4/2011,297.05,300.17,296.51,298.37,2835379,1254
11/7/2011,296.96,304.69,296.41,304.47,3358867,1253
11/8/2011,304.8,307.49,302.1,306.48,3029383,1252
11/9/2011,302.43,305,299.63,300.78,3711062,1251
11/10/2011,303.27,303.28,296.08,297.84,2868599,1250
11/11/2011,300.95,306.35,299.6,304.48,3977320,1249
11/14/2011,304.3,309.35,304.19,306.81,3188932,1248
11/15/2011,306.71,309.35,305.56,308.59,2675961,1247
11/16/2011,306.35,309.46,305.61,306.04,2610280,1246
11/17/2011,305.33,306.45,298.69,300.74,3493472,1245
11/18/2011,301.3,302.55,297.17,297.74,3287618,1244
11/21/2011,294.17,294.54,286.33,290.76,3001666,1243
11/22/2011,290.29,292.78,287.91,290.29,2405579,1242
11/23/2011,287.96,290.42,285.34,285.34,2325986,1241
11/25/2011,282.88,287.42,280.95,281.78,1562341,1240
11/28/2011,289.97,294.7,288.54,294.39,2828967,1239
11/29/2011,294.23,295.48,290.96,291.76,1832619,1238
11/30/2011,299.27,300.05,296.34,299.99,3397279,1237
12/1/2011,300.3,308.31,299.8,307.19,3621293,1236
12/2/2011,308.83,312.31,308.44,310.49,4085965,1235
12/5/2011,314.13,316.27,311.51,313.14,3198026,1234
12/6/2011,311.81,314.62,310.43,312.2,2326518,1233
12/7/2011,311.15,313.14,309.36,312.01,2257980,1232
12/8/2011,310.83,314.04,307.96,308.33,2414400,1231
12/9/2011,309.31,314.88,308.81,314.02,2768503,1230
12/12/2011,311.25,313.4,310.46,313.01,2185234,1229
12/13/2011,314.69,318.6,311.74,313.13,4028638,1228
12/14/2011,311.24,312.47,306.55,309.34,3904882,1227
12/15/2011,311.57,312.31,309.65,310.08,2409785,1226
12/16/2011,312.47,314.97,311.05,313.29,4459782,1225
12/19/2011,314.32,314.56,310.31,311.23,2144189,1224
12/20/2011,314.31,316.24,314.31,315.5,2388184,1223
12/21/2011,315.32,316.23,309.79,313.22,2498154,1222
12/22/2011,314.29,316.18,313.82,315.16,1824156,1221
12/23/2011,316.32,317.66,315.6,316.89,1453723,1220
12/27/2011,316.34,322.57,316.32,320.45,1609052,1219
12/28/2011,321.7,322.82,319.37,320.17,2127130,1218
12/29/2011,321.07,321.82,317.92,321.52,1575595,1217
12/30/2011,321.33,323.7,321.33,323.27,1782859,1216
1/3/2012,326.8,334.41,326.51,333.04,3677850,1215
1/4/2012,332.85,335.46,330.64,334.47,2864365,1214
1/5/2012,331.4,332.32,328.44,329.83,3283277,1213
1/6/2012,329.9,330.33,325.22,325.34,1438122,1212
1/9/2012,323.57,323.82,310.93,311.54,5825720,1211
1/10/2012,315.19,317.22,308.76,311.88,4395615,1210
1/11/2012,312.06,315.01,310.87,313.29,2400582,1209
1/12/2012,315.93,316.76,313.56,315.13,1875854,1208
1/13/2012,313.44,313.79,310.84,312.81,2307338,1207
1/17/2012,316.31,316.31,313.15,314.6,1909394,1206
1/18/2012,313.63,317.32,311.37,316.77,2763190,1205
